time,id,group_id
3680,358,254
3690,142,277
3690,155,240
3690,156,253
3690,158,253
3690,160,254
3690,161,268
3690,162,277
3690,163,279
3690,164,279
3690,165,265
3690,166,265
3690,167,265
3690,168,265
3690,248,240
3690,249,240
3690,256,281
3690,259,285
3690,262,274
3690,278,284
3690,279,284
3690,280,284
3690,329,238
3690,331,238
3690,332,238
3690,333,283
3690,334,270
3690,335,254
3690,358,254
3690,360,285
3700,142,277
3700,155,240
3700,156,253
3700,158,253
3700,160,254
3700,161,268
3700,162,286
3700,163,279
3700,164,279
3700,165,265
3700,166,265
3700,167,265
3700,168,280
3700,169,287
3700,248,240
3700,249,240
3700,256,281
3700,259,254
3700,262,274
3700,278,284
3700,279,284
3700,280,284
3700,329,268
3700,331,238
3700,332,268
3700,333,283
3700,334,270
3700,335,254
3700,358,254
3700,360,285
3710,142,277
3710,155,288
3710,156,253
3710,158,253
3710,160,254
3710,161,268
3710,162,286
3710,163,279
3710,164,279
3710,165,289
3710,166,265
3710,167,265
3710,168,265
3710,169,287
3710,248,240
3710,249,240
3710,256,281
3710,259,254
3710,262,274
3710,278,284
3710,279,284
3710,280,284
3710,282,288
3710,329,238
3710,331,238
3710,332,238
3710,333,283
3710,334,270
3710,335,254
3710,358,254
3710,360,285
3710,361,254
3720,142,283
3720,155,284
3720,156,253
3720,158,253
3720,160,254
3720,161,238
3720,162,277
3720,163,279
3720,164,277
3720,165,265
3720,166,265
3720,167,265
3720,168,287
3720,169,287
3720,248,240
3720,249,240
3720,256,281
3720,259,254
3720,262,274
3720,278,284
3720,279,284
3720,280,284
3720,281,284
3720,282,288
3720,329,238
3720,331,238
3720,332,238
3720,333,283
3720,334,270
3720,335,283
3720,358,254
3720,360,285
3720,361,285
3720,398,254
3720,399,254
3730,142,283
3730,155,281
3730,156,253
3730,158,253
3730,160,254
3730,161,238
3730,162,277
3730,163,279
3730,164,279
3730,165,265
3730,166,265
3730,167,265
3730,168,287
3730,169,287
3730,248,240
3730,249,240
3730,256,281
3730,259,254
3730,262,240
3730,278,284
3730,279,284
3730,280,284
3730,281,284
3730,282,288
3730,329,238
3730,331,238
3730,332,238
3730,333,283
3730,334,270
3730,335,254
3730,336,254
3730,358,254
3730,360,285
3730,361,285
3730,398,290
3730,399,290
3740,142,277
3740,155,281
3740,156,253
3740,158,253
3740,160,254
3740,163,279
3740,164,279
3740,165,265
3740,166,265
3740,167,265
3740,168,265
3740,169,287
3740,170,291
3740,248,240
3740,249,240
3740,256,281
3740,259,254
3740,262,240
3740,278,284
3740,279,284
3740,280,284
3740,281,284
3740,282,288
3740,329,238
3740,331,238
3740,332,238
3740,333,283
3740,334,270
3740,335,283
3740,336,283
3740,358,290
3740,360,285
3740,361,285
3740,398,290
3740,399,290
3750,142,277
3750,155,292
3750,156,253
3750,158,253
3750,160,277
3750,164,279
3750,165,265
3750,166,265
3750,167,265
3750,168,265
3750,169,287
3750,170,287
3750,248,240
3750,256,281
3750,262,274
3750,278,284
3750,279,284
3750,280,284
3750,281,284
3750,282,288
3750,329,238
3750,331,238
3750,332,238
3750,333,283
3750,334,270
3750,335,283
3750,336,283
3750,358,254
3750,360,285
3750,361,285
3750,398,254
3750,399,284
3760,142,277
3760,155,292
3760,156,253
3760,158,253
3760,160,277
3760,164,279
3760,165,265
3760,166,265
3760,167,265
3760,168,265
3760,169,287
3760,170,287
3760,248,240
3760,256,281
3760,262,274
3760,278,284
3760,279,284
3760,280,284
3760,281,284
3760,282,288
3760,329,238
3760,331,238
3760,332,238
3760,333,283
3760,334,270
3760,335,283
3760,336,283
3760,358,254
3760,360,285
3760,361,285
3760,398,254
3760,399,277
3770,142,277
3770,155,292
3770,156,253
3770,158,253
3770,160,277
3770,164,279
3770,165,265
3770,166,265
3770,167,265
3770,168,265
3770,169,287
3770,170,291
3770,256,281
3770,262,274
3770,278,284
3770,279,284
3770,280,284
3770,281,284
3770,282,288
3770,285,292
3770,329,238
3770,331,238
3770,332,238
3770,333,283
3770,334,270
3770,335,283
3770,336,283
3770,358,254
3770,360,285
3770,361,285
3770,398,254
3770,399,277
3780,142,277
3780,155,292
3780,156,253
3780,158,253
3780,160,277
3780,165,265
3780,166,265
3780,167,265
3780,168,265
3780,169,287
3780,170,291
3780,256,281
3780,278,284
3780,279,284
3780,280,284
3780,281,284
3780,282,288
3780,283,292
3780,285,293
3780,329,238
3780,331,238
3780,332,238
3780,333,283
3780,334,270
3780,335,283
3780,336,283
3780,358,254
3780,360,285
3780,361,285
3780,398,290
3780,399,277
3790,142,277
3790,155,292
3790,156,253
3790,158,253
3790,160,290
3790,165,265
3790,166,265
3790,167,265
3790,168,265
3790,169,287
3790,170,291
3790,171,287
3790,172,287
3790,256,281
3790,278,284
3790,279,284
3790,280,284
3790,281,284
3790,282,288
3790,283,293
3790,284,292
3790,285,293
3790,329,238
3790,331,238
3790,332,238
3790,333,283
3790,334,270
3790,335,283
3790,336,283
3790,358,254
3790,360,285
3790,361,285
3790,398,290
3790,399,290
3800,142,277
3800,155,292
3800,156,253
3800,158,253
3800,160,290
3800,165,265
3800,166,265
3800,167,265
3800,168,265
3800,169,287
3800,170,291
3800,171,287
3800,172,287
3800,256,281
3800,278,284
3800,279,284
3800,280,284
3800,281,284
3800,282,288
3800,283,293
3800,284,293
3800,285,293
3800,329,238
3800,331,238
3800,332,238
3800,333,294
3800,334,270
3800,335,283
3800,336,283
3800,358,254
3800,360,285
3800,361,285
3800,398,290
3800,399,290
3810,142,277
3810,155,292
3810,158,253
3810,160,254
3810,165,265
3810,166,265
3810,167,265
3810,168,265
3810,169,287
3810,170,291
3810,171,287
3810,172,287
3810,173,292
3810,256,281
3810,278,284
3810,279,284
3810,280,284
3810,281,284
3810,282,288
3810,283,293
3810,284,293
3810,285,293
3810,329,238
3810,331,238
3810,332,238
3810,333,294
3810,334,270
3810,335,283
3810,336,283
3810,358,254
3810,360,285
3810,361,285
3810,398,254
3810,399,254
3820,142,277
3820,155,292
3820,158,253
3820,160,254
3820,165,265
3820,166,265
3820,167,265
3820,168,265
3820,169,287
3820,170,291
3820,171,287
3820,172,287
3820,173,288
3820,256,281
3820,278,284
3820,279,284
3820,280,284
3820,281,284
3820,282,288
3820,283,293
3820,284,293
3820,285,293
3820,329,238
3820,331,238
3820,332,238
3820,333,283
3820,334,270
3820,335,283
3820,336,283
3820,358,254
3820,360,285
3820,361,285
3820,398,254
3820,399,254
3830,142,277
3830,155,292
3830,158,253
3830,160,254
3830,165,265
3830,166,265
3830,167,265
3830,168,265
3830,169,287
3830,170,291
3830,171,287
3830,172,287
3830,173,288
3830,256,281
3830,278,284
3830,279,284
3830,280,284
3830,281,284
3830,282,288
3830,283,293
3830,284,293
3830,285,293
3830,329,238
3830,331,238
3830,332,238
3830,333,283
3830,334,270
3830,335,285
3830,336,285
3830,358,254
3830,360,285
3830,361,285
3830,398,254
3830,399,254
3840,142,277
3840,155,292
3840,160,254
3840,165,265
3840,166,265
3840,167,265
3840,168,265
3840,169,287
3840,170,291
3840,171,287
3840,172,287
3840,173,288
3840,256,281
3840,278,284
3840,279,284
3840,280,284
3840,281,284
3840,282,288
3840,283,293
3840,284,293
3840,285,293
3840,329,238
3840,331,238
3840,332,238
3840,333,294
3840,334,270
3840,335,283
3840,336,283
3840,360,284
3840,361,284
3840,398,254
3840,399,254
3840,430,277
3850,142,277
3850,160,254
3850,165,265
3850,166,265
3850,167,265
3850,168,265
3850,169,287
3850,170,291
3850,171,287
3850,172,287
3850,173,288
3850,256,281
3850,278,284
3850,279,284
3850,280,284
3850,281,284
3850,282,288
3850,283,293
3850,284,293
3850,285,293
3850,286,284
3850,329,238
3850,331,238
3850,332,238
3850,333,294
3850,334,270
3850,335,283
3850,336,283
3850,360,285
3850,361,285
3850,399,254
3850,430,277
3860,142,277
3860,160,254
3860,165,265
3860,166,265
3860,167,265
3860,168,265
3860,169,287
3860,170,291
3860,171,287
3860,172,287
3860,173,288
3860,256,281
3860,278,284
3860,279,284
3860,280,284
3860,281,284
3860,282,288
3860,283,293
3860,284,293
3860,285,293
3860,286,284
3860,329,238
3860,331,238
3860,332,295
3860,333,294
3860,334,270
3860,335,283
3860,336,283
3860,360,284
3860,361,283
3860,399,254
3860,430,277
3870,142,277
3870,160,254
3870,165,265
3870,166,265
3870,167,265
3870,168,265
3870,169,287
3870,170,291
3870,171,287
3870,172,287
3870,173,288
3870,256,281
3870,278,284
3870,279,284
3870,280,284
3870,282,288
3870,283,293
3870,284,293
3870,285,293
3870,286,296
3870,329,238
3870,331,238
3870,332,295
3870,333,294
3870,334,270
3870,335,283
3870,336,283
3870,360,284
3870,361,283
3870,399,254
3870,430,277
3880,142,277
3880,160,254
3880,165,265
3880,166,297
3880,167,265
3880,168,265
3880,169,287
3880,170,291
3880,171,287
3880,172,287
3880,173,288
3880,174,298
3880,256,281
3880,278,283
3880,282,288
3880,283,293
3880,284,293
3880,285,293
3880,286,284
3880,331,238
3880,332,295
3880,333,294
3880,334,270
3880,335,283
3880,336,283
3880,360,283
3880,361,283
3880,399,254
3880,430,277
3880,431,277
3890,142,277
3890,160,293
3890,165,265
3890,166,297
3890,167,265
3890,168,265
3890,169,299
3890,170,291
3890,171,287
3890,172,287
3890,173,288
3890,174,287
3890,256,281
3890,282,288
3890,283,293
3890,284,293
3890,285,293
3890,286,284
3890,333,294
3890,334,270
3890,335,283
3890,336,283
3890,360,283
3890,361,283
3890,362,300
3890,399,293
3890,430,277
3890,431,277
3900,142,277
3900,160,293
3900,165,265
3900,166,297
3900,167,265
3900,168,265
3900,169,287
3900,170,291
3900,171,287
3900,172,287
3900,173,288
3900,174,298
3900,256,281
3900,282,288
3900,283,293
3900,284,293
3900,285,293
3900,286,284
3900,333,294
3900,334,270
3900,335,283
3900,336,283
3900,360,285
3900,361,277
3900,362,300
3900,363,300
3900,399,293
3900,430,277
3900,431,277
3900,432,277
3910,142,277
3910,160,293
3910,165,265
3910,166,297
3910,167,265
3910,168,265
3910,169,287
3910,170,291
3910,171,287
3910,172,287
3910,173,288
3910,174,298
3910,256,281
3910,282,288
3910,283,293
3910,284,293
3910,285,293
3910,286,284
3910,333,294
3910,334,270
3910,335,283
3910,336,283
3910,360,285
3910,361,277
3910,362,300
3910,363,300
3910,399,293
3910,430,277
3910,431,277
3910,432,277
3920,142,277
3920,160,293
3920,165,265
3920,166,297
3920,167,265
3920,168,265
3920,169,299
3920,170,291
3920,171,287
3920,172,287
3920,173,288
3920,174,287
3920,256,281
3920,282,288
3920,283,293
3920,284,293
3920,285,293
3920,286,284
3920,333,294
3920,334,270
3920,335,283
3920,336,283
3920,360,285
3920,361,277
3920,362,300
3920,363,300
3920,399,293
3920,430,277
3920,431,277
3920,432,277
3930,142,277
3930,160,293
3930,165,265
3930,166,297
3930,167,297
3930,168,265
3930,169,299
3930,170,291
3930,171,287
3930,172,287
3930,173,288
3930,174,287
3930,256,281
3930,282,288
3930,283,293
3930,284,293
3930,285,293
3930,286,284
3930,333,294
3930,334,270
3930,335,283
3930,336,283
3930,360,283
3930,361,277
3930,362,300
3930,363,300
3930,399,293
3930,430,277
3930,431,277
3930,432,277
3940,142,277
3940,160,293
3940,165,265
3940,166,297
3940,167,265
3940,168,265
3940,169,299
3940,170,291
3940,171,287
3940,172,287
3940,173,288
3940,174,287
3940,256,281
3940,282,288
3940,283,293
3940,284,293
3940,285,293
3940,286,284
3940,333,294
3940,334,270
3940,335,283
3940,336,283
3940,360,283
3940,361,277
3940,362,300
3940,363,300
3940,399,293
3940,430,301
3940,431,301
3940,432,277
3950,142,277
3950,160,293
3950,165,265
3950,166,297
3950,167,265
3950,168,265
3950,169,299
3950,170,291
3950,171,287
3950,172,287
3950,173,288
3950,174,287
3950,175,302
3950,256,281
3950,282,303
3950,283,293
3950,284,293
3950,285,293
3950,286,284
3950,333,294
3950,334,270
3950,335,283
3950,336,283
3950,360,283
3950,361,283
3950,362,300
3950,363,300
3950,399,293
3950,430,277
3950,431,294
3950,432,277
3960,142,277
3960,160,293
3960,165,265
3960,167,265
3960,168,265
3960,169,299
3960,170,291
3960,171,287
3960,172,287
3960,173,288
3960,174,287
3960,175,302
3960,256,281
3960,282,303
3960,283,293
3960,284,293
3960,285,293
3960,286,284
3960,333,294
3960,334,270
3960,335,283
3960,336,283
3960,360,283
3960,361,284
3960,362,300
3960,363,300
3960,364,300
3960,399,293
3960,430,265
3960,431,294
3960,432,277
3970,142,277
3970,160,293
3970,165,265
3970,167,265
3970,168,265
3970,169,299
3970,170,291
3970,171,287
3970,172,287
3970,173,288
3970,174,287
3970,175,302
3970,256,281
3970,282,288
3970,283,293
3970,284,293
3970,285,293
3970,286,284
3970,333,294
3970,334,270
3970,335,283
3970,336,283
3970,360,283
3970,361,283
3970,362,300
3970,363,300
3970,364,300
3970,399,293
3970,430,265
3970,431,294
3970,432,277
3980,142,277
3980,165,265
3980,167,265
3980,168,265
3980,169,299
3980,170,291
3980,171,287
3980,172,287
3980,173,283
3980,174,287
3980,175,302
3980,256,281
3980,282,288
3980,283,293
3980,284,293
3980,285,293
3980,286,284
3980,333,294
3980,334,270
3980,335,283
3980,336,283
3980,360,283
3980,361,283
3980,362,300
3980,363,300
3980,364,300
3980,399,293
3980,430,265
3980,431,294
3980,432,277
3990,142,277
3990,165,265
3990,167,265
3990,168,304
3990,169,299
3990,170,291
3990,171,287
3990,172,287
3990,173,283
3990,174,287
3990,175,302
3990,176,305
3990,256,281
3990,282,288
3990,283,293
3990,284,293
3990,285,293
3990,286,277
3990,333,294
3990,334,270
3990,335,283
3990,336,283
3990,360,283
3990,361,283
3990,362,300
3990,363,300
3990,364,300
3990,399,293
3990,430,265
3990,431,294
3990,432,277
4000,142,283
4000,165,265
4000,167,265
4000,168,304
4000,169,299
4000,170,291
4000,171,287
4000,172,287
4000,173,288
4000,174,287
4000,175,302
4000,176,305
4000,177,306
4000,256,281
4000,282,288
4000,283,293
4000,285,293
4000,286,284
4000,333,294
4000,334,270
4000,335,283
4000,336,283
4000,360,283
4000,361,284
4000,362,300
4000,363,300
4000,364,300
4000,430,265
4000,431,301
4000,432,283
4010,142,283
4010,168,304
4010,169,299
4010,170,291
4010,171,287
4010,172,287
4010,173,288
4010,174,307
4010,175,302
4010,176,305
4010,177,305
4010,256,287
4010,282,288
4010,285,293
4010,286,284
4010,333,294
4010,334,270
4010,335,283
4010,336,283
4010,360,283
4010,361,284
4010,362,300
4010,363,300
4010,364,300
4010,430,265
4010,431,265
4010,432,283
4020,142,283
4020,168,304
4020,169,299
4020,171,287
4020,172,287
4020,173,288
4020,174,307
4020,175,302
4020,176,305
4020,177,305
4020,178,308
4020,256,281
4020,282,288
4020,286,284
4020,287,309
4020,333,294
4020,334,270
4020,335,283
4020,336,283
4020,360,281
4020,361,284
4020,362,300
4020,363,300
4020,364,300
4020,430,265
4020,431,265
4020,432,283
4030,142,277
4030,168,304
4030,169,299
4030,171,287
4030,172,287
4030,173,288
4030,174,307
4030,175,302
4030,176,305
4030,177,305
4030,178,308
4030,256,287
4030,282,288
4030,286,284
4030,287,309
4030,333,294
4030,334,270
4030,335,283
4030,336,283
4030,360,277
4030,361,284
4030,362,300
4030,363,300
4030,364,300
4030,430,265
4030,431,265
4030,432,277
4040,142,284
4040,168,304
4040,169,299
4040,171,287
4040,172,287
4040,173,288
4040,174,294
4040,175,302
4040,176,305
4040,177,305
4040,178,308
4040,282,288
4040,286,284
4040,287,309
4040,333,294
4040,334,270
4040,335,283
4040,336,283
4040,360,284
4040,361,284
4040,362,300
4040,363,300
4040,364,310
4040,430,265
4040,432,284
4050,142,284
4050,168,304
4050,169,270
4050,171,287
4050,172,287
4050,173,288
4050,174,294
4050,175,302
4050,176,305
4050,177,305
4050,178,308
4050,282,288
4050,286,284
4050,287,309
4050,333,294
4050,334,270
4050,335,283
4050,336,283
4050,360,284
4050,361,284
4050,362,300
4050,363,300
4050,364,300
4050,432,284
4060,142,284
4060,168,304
4060,169,270
4060,171,287
4060,172,287
4060,173,288
4060,174,294
4060,175,302
4060,176,305
4060,177,305
4060,178,308
4060,179,311
4060,282,312
4060,286,284
4060,287,309
4060,333,294
4060,334,270
4060,335,283
4060,336,283
4060,360,284
4060,361,284
4060,362,300
4060,363,300
4060,364,300
4060,432,284
4070,142,299
4070,168,304
4070,169,299
4070,171,287
4070,172,287
4070,173,288
4070,174,294
4070,175,302
4070,176,305
4070,177,305
4070,178,308
4070,179,311
4070,282,288
4070,286,284
4070,287,309
4070,333,294
4070,334,270
4070,335,283
4070,336,283
4070,360,284
4070,361,284
4070,362,300
4070,363,300
4070,364,300
4070,432,299
4080,142,299
4080,168,304
4080,169,299
4080,171,287
4080,172,287
4080,173,284
4080,174,294
4080,175,302
4080,176,305
4080,177,305
4080,178,308
4080,179,311
4080,282,288
4080,286,313
4080,287,309
4080,333,294
4080,334,270
4080,335,283
4080,336,283
4080,360,284
4080,361,284
4080,362,300
4080,363,300
4080,364,300
4080,432,299
4090,142,299
4090,168,304
4090,169,299
4090,171,287
4090,172,287
4090,173,283
4090,174,294
4090,175,302
4090,176,305
4090,177,305
4090,178,308
4090,179,311
4090,180,314
4090,282,288
4090,286,284
4090,287,309
4090,333,294
4090,334,270
4090,335,283
4090,336,283
4090,360,283
4090,361,283
4090,362,300
4090,363,300
4090,364,300
4090,432,299
4100,142,299
4100,169,299
4100,171,287
4100,172,287
4100,173,283
4100,174,294
4100,176,305
4100,177,305
4100,178,308
4100,179,311
4100,180,314
4100,282,288
4100,286,284
4100,287,309
4100,288,315
4100,333,294
4100,335,284
4100,336,284
4100,360,284
4100,361,284
4100,362,300
4100,363,300
4100,364,300
4100,432,299
4110,142,299
4110,169,299
4110,171,287
4110,172,287
4110,173,288
4110,174,294
4110,176,305
4110,177,305
4110,178,308
4110,179,311
4110,180,314
4110,286,284
4110,287,309
4110,288,314
4110,333,294
4110,360,284
4110,361,284
4110,362,300
4110,363,300
4110,364,300
4110,432,299
4120,142,299
4120,169,299
4120,171,287
4120,172,287
4120,173,288
4120,174,294
4120,176,305
4120,177,305
4120,178,308
4120,179,311
4120,180,314
4120,181,288
4120,286,284
4120,287,309
4120,288,314
4120,333,294
4120,360,284
4120,361,284
4120,362,300
4120,363,300
4120,364,300
4120,432,299
4130,142,299
4130,169,299
4130,171,287
4130,172,287
4130,173,284
4130,174,294
4130,176,305
4130,177,305
4130,178,308
4130,179,311
4130,180,314
4130,181,288
4130,286,284
4130,287,309
4130,288,314
4130,333,294
4130,360,284
4130,361,284
4130,362,300
4130,363,300
4130,364,300
4130,432,299
4140,142,299
4140,169,299
4140,171,287
4140,172,287
4140,173,284
4140,174,294
4140,176,305
4140,177,305
4140,178,308
4140,179,311
4140,180,314
4140,181,288
4140,286,284
4140,287,309
4140,288,314
4140,360,284
4140,361,284
4140,362,300
4140,363,300
4140,364,300
4140,432,299
4150,142,299
4150,169,299
4150,171,287
4150,172,287
4150,173,284
4150,174,294
4150,176,305
4150,177,305
4150,178,308
4150,179,300
4150,180,314
4150,181,288
4150,286,284
4150,287,309
4150,288,314
4150,360,284
4150,361,284
4150,362,300
4150,363,300
4150,364,300
4150,432,299
4160,142,299
4160,169,299
4160,171,287
4160,172,287
4160,173,284
4160,174,294
4160,176,305
4160,177,305
4160,178,308
4160,179,300
4160,180,314
4160,181,288
4160,182,316
4160,286,284
4160,287,309
4160,288,314
4160,360,284
4160,361,284
4160,362,300
4160,363,300
4160,364,300
4160,432,299
4170,142,299
4170,169,299
4170,171,287
4170,172,287
4170,174,294
4170,176,305
4170,177,305
4170,178,308
4170,179,300
4170,180,314
4170,181,288
4170,182,316
4170,286,284
4170,287,309
4170,288,314
4170,360,284
4170,361,284
4170,362,300
4170,363,300
4170,364,300
4170,432,299
4180,142,299
4180,169,299
4180,171,287
4180,172,287
4180,174,294
4180,176,305
4180,177,305
4180,178,308
4180,179,300
4180,180,314
4180,181,288
4180,182,316
4180,286,284
4180,287,309
4180,288,314
4180,360,284
4180,361,284
4180,362,300
4180,363,300
4180,364,300
4180,432,299
4190,142,299
4190,169,317
4190,171,287
4190,172,287
4190,176,305
4190,177,305
4190,178,308
4190,179,300
4190,180,314
4190,181,288
4190,182,316
4190,286,284
4190,287,309
4190,288,314
4190,361,318
4190,362,300
4190,363,300
4190,364,300
4190,432,299
4200,142,299
4200,169,317
4200,171,287
4200,172,287
4200,176,305
4200,177,305
4200,178,308
4200,179,300
4200,180,314
4200,181,288
4200,182,316
4200,286,284
4200,287,309
4200,288,314
4200,362,300
4200,363,300
4200,364,300
4200,432,299
4210,142,299
4210,169,317
4210,171,287
4210,172,287
4210,176,305
4210,177,305
4210,178,308
4210,179,300
4210,180,314
4210,181,288
4210,182,316
4210,183,319
4210,286,284
4210,287,309
4210,288,314
4210,362,300
4210,363,300
4210,364,300
4210,432,299
4220,142,299
4220,169,317
4220,171,287
4220,172,287
4220,176,305
4220,177,305
4220,178,308
4220,179,300
4220,180,314
4220,181,288
4220,182,300
4220,183,288
4220,286,284
4220,287,309
4220,288,314
4220,362,300
4220,363,300
4220,364,300
4220,432,299
4230,142,299
4230,169,317
4230,171,287
4230,172,287
4230,176,305
4230,177,305
4230,178,308
4230,179,300
4230,180,314
4230,181,288
4230,182,300
4230,183,288
4230,184,320
4230,286,284
4230,287,309
4230,288,314
4230,362,300
4230,363,300
4230,364,300
4230,432,299
4240,142,299
4240,169,317
4240,171,287
4240,172,287
4240,176,305
4240,177,305
4240,178,287
4240,179,300
4240,180,314
4240,181,288
4240,182,300
4240,183,319
4240,184,319
4240,286,284
4240,287,309
4240,288,314
4240,362,300
4240,363,300
4240,364,300
4240,432,299
4250,142,299
4250,169,299
4250,171,287
4250,172,287
4250,176,305
4250,177,305
4250,178,287
4250,179,300
4250,180,314
4250,181,288
4250,182,300
4250,183,319
4250,184,319
4250,185,321
4250,186,319
4250,287,309
4250,288,322
4250,362,314
4250,363,314
4250,364,300
4250,432,299
4260,142,299
4260,169,317
4260,171,287
4260,172,287
4260,176,305
4260,177,305
4260,178,308
4260,179,300
4260,180,317
4260,181,288
4260,182,300
4260,183,319
4260,184,319
4260,185,321
4260,186,319
4260,287,309
4260,288,314
4260,362,300
4260,363,300
4260,364,300
4260,432,299
4270,142,299
4270,169,299
4270,176,305
4270,177,305
4270,178,308
4270,179,300
4270,180,317
4270,181,288
4270,182,300
4270,183,319
4270,184,319
4270,185,321
4270,186,319
4270,187,323
4270,287,309
4270,288,314
4270,362,300
4270,363,300
4270,364,300
4270,432,288
4280,142,299
4280,169,299
4280,176,305
4280,177,305
4280,178,308
4280,179,300
4280,180,317
4280,181,288
4280,182,324
4280,183,319
4280,184,319
4280,185,321
4280,186,319
4280,187,323
4280,188,325
4280,287,309
4280,288,314
4280,362,300
4280,363,300
4280,364,300
4280,432,288
4290,142,299
4290,169,314
4290,176,305
4290,177,305
4290,178,308
4290,179,300
4290,180,314
4290,181,288
4290,182,324
4290,183,319
4290,184,319
4290,185,321
4290,186,319
4290,187,323
4290,188,325
4290,287,309
4290,288,314
4290,362,300
4290,363,300
4290,364,300
4290,432,299
4300,142,299
4300,169,314
4300,176,305
4300,177,305
4300,178,308
4300,179,300
4300,180,314
4300,181,299
4300,182,324
4300,183,319
4300,184,319
4300,185,321
4300,186,319
4300,187,323
4300,188,325
4300,287,309
4300,288,314
4300,362,300
4300,363,300
4300,364,300
4300,417,326
4300,418,326
4300,432,299
4310,142,299
4310,169,314
4310,176,305
4310,177,305
4310,178,308
4310,179,300
4310,180,314
4310,181,299
4310,182,324
4310,183,319
4310,184,319
4310,185,321
4310,186,319
4310,187,323
4310,188,325
4310,287,309
4310,288,314
4310,362,300
4310,363,300
4310,364,300
4310,417,326
4310,418,326
4310,432,299
4320,142,299
4320,169,314
4320,176,305
4320,177,305
4320,178,308
4320,179,300
4320,180,314
4320,181,299
4320,182,324
4320,183,319
4320,184,319
4320,185,321
4320,186,319
4320,187,323
4320,188,325
4320,287,309
4320,362,300
4320,363,300
4320,364,300
4320,417,326
4320,418,326
4320,432,299
4330,142,299
4330,169,314
4330,176,305
4330,177,305
4330,178,308
4330,179,300
4330,180,314
4330,181,299
4330,182,305
4330,183,319
4330,184,319
4330,185,321
4330,186,319
4330,187,323
4330,188,325
4330,287,309
4330,362,300
4330,363,300
4330,364,300
4330,417,326
4330,418,326
4330,432,299
4340,142,299
4340,169,314
4340,176,305
4340,177,305
4340,178,308
4340,179,300
4340,180,314
4340,181,299
4340,182,305
4340,183,319
4340,184,319
4340,185,321
4340,186,319
4340,187,323
4340,188,325
4340,362,300
4340,363,300
4340,364,300
4340,417,326
4340,418,326
4340,432,299
4350,142,299
4350,169,314
4350,176,305
4350,177,305
4350,178,308
4350,179,300
4350,180,314
4350,181,299
4350,182,305
4350,183,319
4350,184,319
4350,185,321
4350,186,319
4350,187,323
4350,188,325
4350,362,327
4350,363,327
4350,364,300
4350,417,326
4350,418,326
4350,432,299
4360,142,299
4360,169,299
4360,176,305
4360,177,305
4360,178,308
4360,179,300
4360,180,299
4360,181,308
4360,182,305
4360,183,319
4360,184,319
4360,185,321
4360,186,319
4360,187,323
4360,188,325
4360,362,327
4360,363,327
4360,364,300
4360,417,326
4360,418,326
4360,432,299
4370,142,299
4370,169,299
4370,176,305
4370,177,305
4370,178,308
4370,179,300
4370,180,299
4370,181,308
4370,182,305
4370,183,319
4370,184,319
4370,185,321
4370,186,319
4370,187,323
4370,188,325
4370,362,300
4370,363,300
4370,364,300
4370,417,326
4370,418,326
4370,432,299
4380,142,299
4380,169,299
4380,176,305
4380,177,305
4380,178,308
4380,179,300
4380,181,308
4380,182,305
4380,183,319
4380,184,319
4380,185,321
4380,186,319
4380,187,323
4380,188,325
4380,362,300
4380,363,300
4380,364,300
4380,417,326
4380,418,326
4380,432,299
4390,142,299
4390,169,299
4390,176,305
4390,177,305
4390,178,308
4390,179,300
4390,181,308
4390,182,305
4390,183,319
4390,184,319
4390,185,321
4390,186,323
4390,187,323
4390,188,325
4390,362,300
4390,363,300
4390,364,300
4390,417,319
4390,418,319
4390,432,299
4400,142,299
4400,177,305
4400,178,308
4400,179,300
4400,181,299
4400,182,305
4400,183,319
4400,184,319
4400,185,321
4400,186,319
4400,187,323
4400,188,308
4400,362,300
4400,363,300
4400,364,300
4400,417,326
4400,418,326
4400,432,299
4410,142,299
4410,178,308
4410,179,300
4410,181,299
4410,182,305
4410,183,319
4410,184,319
4410,185,321
4410,186,319
4410,187,323
4410,188,308
4410,362,300
4410,363,300
4410,364,300
4410,417,326
4410,418,326
4410,432,299
4420,142,299
4420,178,308
4420,179,300
4420,181,299
4420,182,305
4420,183,319
4420,184,319
4420,185,321
4420,186,319
4420,187,323
4420,188,308
4420,189,328
4420,362,300
4420,363,300
4420,364,328
4420,365,329
4420,417,326
4420,418,326
4420,432,299
4430,142,299
4430,179,330
4430,181,308
4430,182,305
4430,183,319
4430,184,319
4430,185,321
4430,186,319
4430,187,323
4430,188,308
4430,189,328
4430,190,328
4430,362,300
4430,363,300
4430,364,300
4430,365,299
4430,417,326
4430,418,326
4430,432,308
4440,142,299
4440,179,330
4440,181,308
4440,182,305
4440,183,319
4440,184,319
4440,185,321
4440,186,319
4440,187,323
4440,188,308
4440,189,328
4440,190,328
4440,362,300
4440,363,300
4440,364,300
4440,365,299
4440,417,326
4440,418,326
4440,432,308
4450,142,308
4450,179,330
4450,181,308
4450,183,319
4450,184,319
4450,185,321
4450,186,319
4450,187,323
4450,188,308
4450,189,328
4450,190,328
4450,191,331
4450,362,300
4450,363,300
4450,364,300
4450,365,299
4450,417,319
4450,418,326
4460,142,299
4460,179,330
4460,181,299
4460,183,319
4460,184,319
4460,185,300
4460,186,319
4460,187,323
4460,189,328
4460,190,328
4460,191,331
4460,362,300
4460,363,300
4460,364,300
